0	1	2	3	4	5	6	7	8	9	10	11	median	std_deviation	target
-0.7078466415405273	-0.4967489242553711	-0.3585853576660156	-0.35417440533638	-0.7128802537918091	-0.32720136642456055	-0.3808126747608185	-0.3741133213043213	-0.4262731969356537	-0.48850953578948975	-0.3815421760082245	-0.44728928804397583	-0.4039076864719391	0.1257634991091725	-0.5
-0.23810411989688873	-0.10050633549690247	0.09309461712837219	-0.003280937671661377	-0.6147438287734985	-0.19371432065963745	-0.0035485923290252686	0.004403024911880493	-0.00026588141918182373	-0.18711531162261963	0.15670284628868103	-0.7961578369140625	-0.05202746391296387	0.27370693955007436	-3.6
-2.213040351867676	-0.7418828010559082	-0.7619389891624451	-0.6247825622558594	-1.1112171411514282	-0.972049355506897	-0.7671058177947998	-0.6293772459030151	-0.956275224685669	-1.1222460269927979	-0.691725492477417	-1.0471727848052979	-0.8616905212402344	0.41375877416389617	-4.6
-0.254210501909256	-0.21266615390777588	0.1021348237991333	0.13856489956378937	-0.20521458983421326	-0.44079339504241943	0.00797349214553833	0.18866312503814697	0.04699447751045227	-0.08026766777038574	0.14709338545799255	-0.42568403482437134	-0.036147087812423706	0.21286966014268038	-5.2
-1.4459636211395264	-0.9478479623794556	-0.761847972869873	-0.9591066837310791	-0.7037922739982605	-1.2128742933273315	-0.8554638624191284	-0.7360162734985352	-1.0875552892684937	-1.0692939758300781	-0.657206654548645	-1.308034896850586	-0.9534773230552673	0.24215284132083573	-5.3
-0.7078466415405273	-0.4967489242553711	-0.3585853576660156	-0.35417440533638	-0.7128802537918091	-0.32720136642456055	-0.3808126747608185	-0.3741133213043213	-0.4262731969356537	-0.48850953578948975	-0.3815421760082245	-0.44728928804397583	-0.4039076864719391	0.1257634991091725	-6.8
-0.7078466415405273	-0.4967489242553711	-0.3585853576660156	-0.35417440533638	-0.7128802537918091	-0.32720136642456055	-0.3808126747608185	-0.3741133213043213	-0.4262731969356537	-0.48850953578948975	-0.3815421760082245	-0.44728928804397583	-0.4039076864719391	0.1257634991091725	-6.8
-1.0122848749160767	0.08942434191703796	0.16786959767341614	0.10639794170856476	-0.21948400139808655	0.2795463502407074	-0.2428094446659088	0.29000821709632874	0.02829420566558838	-0.5732130408287048	0.31241530179977417	-2.1731209754943848	0.05885927379131317	0.698383341084116	1.91
-0.6666789054870605	-0.042618244886398315	-0.1735403835773468	-0.2864399552345276	-0.6917427778244019	0.010517850518226624	-0.33874258399009705	-0.017186790704727173	-0.07514841854572296	-0.15417811274528503	-0.037129759788513184	-0.5330941081047058	-0.16385924816131592	0.24512289529061446	1.67
0.752125084400177	0.8073370456695557	0.8528364896774292	0.7769924402236938	0.2341952919960022	1.5306098461151123	0.7345021963119507	0.6503240466117859	0.6613444089889526	0.6331411600112915	0.6886818408966064	0.08626767992973328	0.7115920186042786	0.33378305328328983	1.48
