0	1	2	3	4	5	6	7	8	9	10	11	median	std_deviation	target
2.3192062377929688	3.318098545074463	2.7756359577178955	2.459135055541992	2.8274738788604736	2.546764612197876	2.3078482151031494	2.554412841796875	2.296548843383789	2.4441490173339844	2.6098737716674805	2.4513626098632812	2.502949833869934	0.27744352034550784	1.1
2.579268455505371	3.1215295791625977	2.5329630374908447	2.7897372245788574	2.7499489784240723	2.835991859436035	2.623030424118042	2.959738254547119	2.9414379596710205	2.5594091415405273	2.950047254562378	2.6604745388031006	2.769843101501465	0.181825978119205	1.8
0.7728356122970581	0.9616009593009949	0.7049738168716431	0.9592099189758301	0.6381276845932007	0.7792364358901978	0.9061622619628906	0.8542986512184143	0.7358658313751221	0.8307138681411743	0.8740509152412415	0.8703644871711731	0.8425062596797943	0.09617990362174644	0.81
1.1486049890518188	1.4018864631652832	1.170770287513733	1.388620376586914	1.2233295440673828	1.166107416152954	1.1703004837036133	1.5571560859680176	1.2498798370361328	1.3663110733032227	1.1659893989562988	1.2535014152526855	1.2366046905517578	0.1235905960158722	0.75
0.9641949534416199	1.0666272640228271	1.2694482803344727	1.0326507091522217	1.0964773893356323	1.014669418334961	1.1083779335021973	1.0444203615188599	1.1111527681350708	1.0129793882369995	1.0040206909179688	1.0473780632019043	1.045899212360382	0.0752851579348464	1.59
0.9963562488555908	1.1566776037216187	0.9349671602249146	1.021435260772705	1.020946741104126	0.9014301300048828	1.0374903678894043	0.9557949900627136	0.9514722228050232	1.113715648651123	0.9221785068511963	0.9653351306915283	0.9808456897735596	0.07390514879386938	0.61
0.8672902584075928	1.1469531059265137	0.8581875562667847	1.0725078582763672	0.8055841326713562	0.8610774874687195	1.0018930435180664	0.8452413082122803	1.1100292205810547	0.933647871017456	1.0013707876205444	0.9702882766723633	0.9519680738449097	0.1080069365753498	2.02
0.7288310527801514	0.697320818901062	0.5197982788085938	0.7799313068389893	0.6397863030433655	0.5518192052841187	0.6133608222007751	0.5955432653427124	0.726935625076294	0.5608904361724854	0.760840892791748	0.751455545425415	0.6685535609722137	0.08732312897953377	0.85
3.075449228286743	3.053351640701294	3.167780637741089	3.5461862087249756	3.089484691619873	3.40333890914917	3.4543209075927734	4.020841121673584	3.0394632816314697	3.0212864875793457	3.140368938446045	3.206456184387207	3.154074788093567	0.2839374427321364	1.99
2.2218880653381348	2.827782154083252	2.307188034057617	2.2834997177124023	2.419692039489746	2.3493754863739014	2.2367353439331055	2.4951181411743164	2.3183748722076416	2.3521978855133057	2.3623862266540527	2.2430012226104736	2.3338751792907715	0.15796755297025	3.47
0.592911422252655	0.5159074068069458	0.7795181274414062	0.48600924015045166	0.7447776794433594	0.5057109594345093	0.6711620092391968	0.5906183123588562	0.8109322190284729	0.7279160022735596	0.6489714980125427	0.5693319439888	0.6209414601325989	0.10620964638809999	0.39
2.5747427940368652	2.4830715656280518	2.587225914001465	2.493394374847412	2.550764560699463	2.4121346473693848	2.17158842086792	2.8312489986419678	2.53057861328125	2.826153516769409	2.106962203979492	2.242668867111206	2.511986494064331	0.21739602052290344	3.0
3.241565704345703	3.7888100147247314	3.494962453842163	3.44883394241333	3.4419727325439453	3.3993380069732666	3.203193426132202	3.588006019592285	3.3171679973602295	3.637390613555908	3.3906311988830566	3.4909543991088867	3.4454033374786377	0.15830363479248996	4.53
0.4173494577407837	0.38293159008026123	-0.022040605545043945	0.2500680983066559	0.19336622953414917	0.29620790481567383	0.4372536540031433	-0.20818087458610535	-0.042181745171546936	0.1692543625831604	0.3083778917789459	0.2613276243209839	0.2556978613138199	0.19195493587593054	1.36
-0.025357991456985474	0.13826964795589447	-0.6519653797149658	-0.1300797462463379	-0.06988584995269775	-0.11960753798484802	-0.13361844420433044	-0.1397969126701355	0.056505098938941956	-0.23087400197982788	-0.17898407578468323	-0.20324024558067322	-0.13184909522533417	0.18498067573851487	-0.74
0.5026239156723022	0.963512659072876	0.09219864010810852	0.5100482106208801	0.7779314517974854	0.7825949192047119	0.5851987600326538	0.6324862837791443	0.47064241766929626	0.6819074153900146	0.7445726990699768	0.7822453379631042	0.6571968495845795	0.2127963004846367	1.67
1.1170995235443115	1.2854950428009033	1.256176233291626	1.2054098844528198	1.333673119544983	1.1102941036224365	1.244530439376831	1.1447056531906128	1.2184596061706543	1.272279977798462	1.1320884227752686	1.1209545135498047	1.211934745311737	0.0734131352697034	2.2
0.9348108768463135	0.6669478416442871	0.9050447344779968	0.8844826221466064	0.9592030048370361	0.9399409294128418	1.0238428115844727	0.7003230452537537	0.5756471157073975	0.9568917751312256	0.9828601479530334	1.026259422302246	0.9373759031295776	0.14302365201355885	-0.09
1.171140432357788	1.100248098373413	1.032671570777893	1.1444852352142334	0.9950413703918457	1.0563321113586426	1.0999168157577515	0.8101802468299866	0.8570536375045776	1.2936956882476807	1.202248454093933	1.0615653991699219	1.0807411074638367	0.13081574854004363	0.83
2.2567639350891113	2.4334681034088135	2.779914617538452	2.406527519226074	2.554039716720581	2.327016592025757	2.470106840133667	2.480901002883911	2.3440005779266357	2.276540756225586	2.6154074668884277	2.389536142349243	2.419997811317444	0.14381391180396422	3.68
